reg_num_biz	com_id	com_name	chi_sht	sh_name	hld_shr_rat	ctrl_com_name
911301007898110370	535829	河北三楷深发科技股份有限公司	三楷深发	马国栋	67.5	河北三楷深发科技股份有限公司
9113010078981780XR	533670	河北科瑞达仪器科技股份有限公司	科瑞达仪器	郝拴菊	34.29	河北科瑞达仪器科技股份有限公司
91130100789846846N	491686	石家庄五龙制动器股份有限公司	五龙制动器	韩伍林	45.82	石家庄五龙制动器股份有限公司
91130100794195427H	573449	河北安信联行物业股份有限公司	安信联行	李雨浓	80.62	新联合投资控股有限公司
91130100796555131N	494951	河北双星种业股份有限公司	双星种业	党继革	90.0	河北双星种业股份有限公司
911301010708044506	395082	河北地平线通用航空股份有限公司	地平通航	董艳冰	77.62	河北地平线通用航空股份有限公司
911301010799748270	571363	河北智德检验检测股份有限公司	智德检测	庄磊	58.38	河北智德检验检测股份有限公司
9113010158966145X6	565638	河北昆时网络科技股份有限公司	昆时股份	边永强	80.6	河北昆时网络科技股份有限公司
911301016946973821	549688	石家庄圣宏达热能工程技术股份有限公司	圣宏达	张辉宏	43.59	石家庄圣宏达热能工程技术股份有限公司
91130101721608809N	513697	石家庄福润新技术股份有限公司	福润股份	张玉强	80.0	石家庄福润新技术股份有限公司
91130101723378787X	516558	石家庄中扬网络科技股份有限公司	中扬科技	李建中	57.94	石家庄中扬网络科技股份有限公司
911301017575004104	470746	河北昊天诚泰科技股份有限公司	昊天诚泰	吴金建	70.14	河北昊天诚泰科技股份有限公司
91130101771338587H	534136	河北泽华伟业科技股份有限公司	泽华伟业	王加才	43.33	河北泽华伟业科技股份有限公司
911301017761987396	544294	河北为信电子科技股份有限公司	为信股份	韩强	80.0	河北为信电子科技股份有限公司
91130101787030579C	560180	河北创源通信技术股份有限公司	创源通信	赵昕	60.0	河北创源通信技术股份有限公司
91130104784084838J	569554	河北华清环境科技股份有限公司	华清环境	路凤祎	61.62	河北华清环境科技股份有限公司
91130105785724200W	564698	河北上元智能科技股份有限公司	上元智能	冯凤江	99.0	河北上元企业管理有限公司
91130123752446291Q	570688	河北兄弟伊兰食品科技股份有限公司	兄弟伊兰	赵林松	85.0	河北兄弟伊兰食品科技股份有限公司
911301258045006332	549262	石家庄鹏海制药股份有限公司	鹏海制药	赵国庆	48.35	石家庄鹏海制药股份有限公司
91130130695875240E	550779	河北圣佳科技股份有限公司	圣佳科技	赵兴录	54.0	河北圣佳科技股份有限公司
91130131699205156X	395548	河北敬业钢构科技股份有限公司	敬业钢构	李赶坡	88.89	河北敬业集团有限责任公司
91130133689283812F	571892	河北萌帮水溶肥料股份有限公司	萌帮股份	郭兴国	65.0	河北济泰投资有限公司
911301820633808131	528759	河北吉美达工具股份有限公司	吉美达	王鹏[联席股东：赵良(一致行动人)]	36.71	河北吉美达工具股份有限公司
91130182236048174Q	569385	石家庄育才药用包装材料股份有限公司	育才药包	尚国栋	37.57	石家庄育才药用包装材料股份有限公司
911301827158790128	415616	河北合佳医药科技集团股份有限公司	合佳医药	刘振强	21.25	河北合佳医药科技集团股份有限公司
91130200054029028F	518088	河北明营建材科技股份有限公司	明营科技	桑路明	75.93	河北明营建材科技股份有限公司
91130200104364503X	537674	唐山冀东水泥股份有限公司	冀东水泥	唐山市人民政府国有资产管理委员会	90.0	冀东发展集团有限责任公司
91130200560485309F	519782	唐山报春电子商务股份有限公司	报春电商	晏希会	69.2593	唐山报春电子商务股份有限公司
91130200563244244M	553401	唐山昱卓生物工程股份有限公司	昱卓股份	付振义	47.42	唐山昱卓生物健康股份有限公司
91130200566179994X	519329	唐山先隆纳米金属制造股份有限公司	先隆纳米	倪庆隆	53.0	唐山先隆纳米金属制造股份有限公司
911302005661986189	553037	中红普林医疗用品股份有限公司	中红医疗	厦门市人民政府国有资产监督管理委员会	100.0	中红普林集团有限公司
9113020057008965X8	287005	唐山科德轧辊股份有限公司	科德股份	焦瑞新	98.0	河北龙尊重工机械销售集团有限公司
91130200571310520C	549758	唐山汇鑫嘉德节能减排科技股份有限公司	汇鑫嘉德	马银梅	84.83	北京汇鑫嘉德节能减排科技术中心（有限合伙）
9113020057675573XY	550454	河北润农节水科技股份有限公司	润农节水	薛宝松	41.48	河北润农节水科技股份有限公司
911302005795871291	521503	唐鸿重工专用汽车股份有限公司	唐鸿重工	张娟[联席股东：王浩涛(夫妻)]	67.3286	唐鸿重工专用汽车股份有限公司
91130200589680888X	557425	唐山市聚丰堂医药连锁股份有限公司	聚丰堂	孙艺	93.0	唐山市聚丰堂医药连锁股份有限公司
91130200590994198X	552103	河北金土生物科技股份有限公司	金土生物	陈志国	51.1232	河北金土生物科技股份有限公司
91130200592490153W	535805	唐山海清源科技股份有限公司	海清源	胡志军	39.64	唐山海清源科技股份有限公司
9113020059542192XB	355022	唐山华磊餐饮文化传播股份有限公司	华磊股份	王文磊	85.0	唐山华磊餐饮文化传播股份有限公司
911302006010646915	521592	紫光国芯微电子股份有限公司	紫光国微	清华控股有限公司	51.0	紫光集团有限公司
91130200672056533T	555558	河北华发教育科技股份有限公司	华发教育	曹辉	15.02	河北华发教育科技股份有限公司
911302006741609089	504463	唐山京东大健康股份有限公司	京东健康	徐耀东	41.74	唐山京东大健康股份有限公司
9113020068276818X4	550908	唐山金利海生物柴油股份有限公司	生物柴油	李艾军	50.277	唐山市路北区金利海矿物油销售处（普通合伙）
911302006843117225	522677	唐山鼎诚医药股份有限公司	鼎诚医药	田翠艳	56.5	唐山鼎诚医药股份有限公司
9113020070071264XQ	469536	唐山冀东装备工程股份有限公司	冀东装备	北京人民政府国有资产监督管理委员会	100.0	北京国有资本经营管理中心
91130200700722805D	536308	汇中仪表股份有限公司	汇中股份	张力新	37.88	汇中仪表股份有限公司
911302007008577698	548130	唐山贺祥机电股份有限公司	贺祥机电	赵祥启	64.46	唐山贺祥机电股份有限公司
91130200713109049Q	516730	惠达卫浴股份有限公司	惠达卫浴	王惠文	16.82	惠达卫浴股份有限公司
91130200718346916W	544872	唐山启奥科技股份有限公司	启奥科技	于保田	37.1805	唐山启奥科技股份有限公司
91130200718388980Y	519917	中溶科技股份有限公司	中溶科技	代淑梅	48.21	中溶科技股份有限公司
91130200721620963C	547701	唐山三友化工股份有限公司	三友化工	唐山三友集团有限公司	100.0	唐山三友碱业(集团)有限公司
911302007233730627	554459	唐山德生防水股份有限公司	德生防水	李德生	51.19	唐山德生防水股份有限公司
91130200730266302W	556932	开滦能源化工股份有限公司	开滦股份	河北省国有资产管理委员会	100.0	开滦(集团)有限责任公司
9113020074017492XD	450352	河北华通线缆集团股份有限公司	华通线缆	张文勇[联席股东:张文东、张书军、张宝龙(一致行动人)]	34.39	河北华通线缆集团股份有限公司
91130200746886581K	455771	庞大汽贸集团股份有限公司	庞大集团	庞庆华	20.42	庞大汽贸集团股份有限公司
911302007484591103	551177	河北唐人医药股份有限公司	唐人医药	王冠珏	31.67	河北唐人医药股份有限公司
9113020077132111X4	544874	河北唐宋大数据产业股份有限公司	唐宋数据	宋雷	89.04	河北唐宋大数据产业股份有限公司
911302007791698887	483217	唐山海森电子股份有限公司	海森电子	李宝来	95.26	唐山海森电子股份有限公司
91130200787033876G	520397	唐山海泰新能科技股份有限公司	海泰新能	王永	60.39	唐山海泰新能科技股份有限公司
9113020079419263XH	553762	唐山三孚硅业股份有限公司	三孚股份	孙任靖	40.28	唐山三孚硅业股份有限公司
91130203769837264C	567554	亚捷科技(唐山)股份有限公司	亚捷科技	戚顺银	81.82	亚捷科技(唐山)股份有限公司
91130223777731371G	571437	唐山东唐电气股份有限公司	东唐电气	樊爱东	45.6	唐山东唐电气股份有限公司
9113022568570179X0	450872	河北诚成肥业股份有限公司	诚成肥业	石猛	49.0	河北诚成肥业股份有限公司
91130227789809180G	571443	河北瑞兆激光再制造技术股份有限公司	瑞兆激光	韩宏升	88.76	河北瑞兆激光再制造技术股份有限公司
911302297941621318	560016	河北万杰机械科技股份有限公司	万杰科技	王永革	51.0	河北万杰机械科技股份有限公司
91130230694689024U	514702	唐山曹妃甸木业股份有限公司	木业股份	刘少建	100.0	北京嘉润通投资有限公司
911302306958993657	522902	唐山恒隆港务股份有限公司	恒隆港务	周革	58.81	唐山恒隆港务股份有限公司
91130230789818247J	572921	河北恒业国际货运股份有限公司	恒业国际	郑志	60.0	恒业国际物流有限公司
91130281748459444X	564471	河北美客多食品集团股份有限公司	美客多	胡晓江	44.1	河北美客多食品集团股份有限公司
91130282693499018X	548434	唐山华熠实业股份有限公司	唐山华熠	苏永春	29.7	唐山华熠实业股份有限公司
91130282752407233L	570875	唐山洁城能源股份有限公司	洁城能源	刘玉清	80.0	唐山鑫丰热电集团有限公司
91130283052683448M	512829	唐山金沙燃烧热能股份有限公司	金沙燃烧	马宗瑜	48.77	唐山金沙燃烧热能股份有限公司
91130293728790770K	527683	唐山达意科技股份有限公司	达意科技	钟亮	67.41	唐山达意科技股份有限公司
91130296054049969B	571463	明和科技(唐山)股份有限公司	明和股份	张明奇	80.0	明和科技(唐山)股份有限公司
9113030005653049XK	490697	秦皇国际旅游开发股份有限公司	秦皇旅游	华洪生	100.0	秦皇岛鸿升扬州饭店有限公司
91130300104366111M	510582	茂业通信网络股份有限公司	茂业通信	黄茂如	100.0	MOY国际控股有限公司
91130300105390439K	395217	秦皇岛天秦装备制造股份有限公司	天秦装备	宋金锁	60.06	秦皇岛天秦装备制造股份有限公司
91130300596845388G	476938	河北中振博盛新材料股份有限公司	博盛新材	赵振增	55.0	河北中振博盛新材料股份有限公司
91130300601038266M	454872	河北羿珩科技股份有限公司	羿珩科技	张洁[联席股东:冯军智(夫妻)]	21.12	河北羿珩科技股份有限公司
91130300601105342J	565641	秦皇岛富连京电子股份有限公司	富连京	佐佐野雅文	90.0	日本商务艺术株式会社
91130300601108025E	479695	康泰医学系统(秦皇岛)股份有限公司	康泰医学	胡坤	52.16	康泰医学系统(秦皇岛)股份有限公司
91130300601142274F	533447	秦皇岛天业通联重工股份有限公司	天业通联	朱新生[联席股东:胡志军(一致行动)]	14.27	秦皇岛天业通联重工股份有限公司
911303007008022582	564316	秦皇岛慈生堂食品股份有限公司	慈生堂	张帆	73.36	秦皇岛慈生堂食品股份有限公司
911303007008035766	476366	秦皇岛同力达环保能源股份有限公司	同力达	罗军杰	77.96	秦皇岛同力达环保能源股份有限公司
911303007158601945	550564	秦皇岛市碧螺塔旅游开发股份有限公司	碧螺塔	王有奇	99.01	秦皇岛市碧螺塔旅游开发股份有限公司
91130300741519459H	501944	秦皇岛市傲森尔装具服装股份有限公司	傲森尔	张向阳	86.4	秦皇岛市傲森尔装具服装股份有限公司
91130300750298846Q	481931	秦皇岛博硕光电设备股份有限公司	博硕光电	曹耀辉	60.99	秦皇岛博硕光电设备股份有限公司
9113030075243854X2	560659	河北秦安安全科技股份有限公司	秦安安全	王国红	40.8	河北秦安安全科技股份有限公司
911303007870441104	508067	河北鹏远光电股份有限公司	鹏远光电	朱立秋	85.0	河北鹏远装饰工程集团有限公司
91130300789838950U	550653	秦皇岛燕大源达机电科技股份有限公司	源达股份	王宇芳	90.0	秦皇岛玖盈投资有限公司
91130300798441437R	519299	秦皇岛花千墅物业服务股份有限公司	花千墅	张熙铭	43.75	秦皇岛花千墅物业服务股份有限公司
91130301560452793K	561261	秦皇岛火柴盒科技开发股份有限公司	火柴盒	毛义达	100.0	秦皇岛金诚智略咨询服务有限公司
911303015728267567	498035	秦皇岛市惠斯安普医学系统股份有限公司	惠斯安普	陈忠林	72.0	秦皇岛市惠斯安普医学系统股份有限公司
91130301731396483H	492695	宏岳塑胶集团股份有限公司	宏岳塑胶	马君	48.368	宏岳塑胶集团股份有限公司
91130301748488624G	540663	河北晟融数据股份有限公司	晟融数据	张福生	81.71	河北晟融数据股份有限公司
91130301777701607Y	544808	秦皇岛亿德力科技股份有限公司	亿德力	蒋立国	63.0	秦皇岛亿德力科技股份有限公司
91130400104365768G	504815	新兴铸管股份有限公司	新兴铸管	国务院国有资产监督管理委员会	100.0	新兴际华集团有限公司
91130400550439333E	530067	河北金力新能源科技股份有限公司	金力股份	袁海朝	51.0	北京华浩世纪投资有限公司
911304005909821707	534499	邯郸市飞翔新能源科技股份有限公司	飞翔科技	靳卫东	89.64	邯郸市飞翔新能源科技股份有限公司
9113040060115569X8	516632	藏格控股股份有限公司	藏格控股	邵萍(联席股东:路联)	60.0	北京路源世纪投资管理有限公司
91130400663671884D	555362	河北吴氏润康牧业股份有限公司	润康牧业	吴群	45.96	河北吴氏润康牧业股份有限公司
91130400730275049G	556588	河北科伦塑料科技股份有限公司	科伦股份	袁志奇	21.78	河北科伦塑料科技股份有限公司
91130400771316900D	520320	河北沃土种业股份有限公司	沃土种业	柳继凤	87.51	河北沃土种业股份有限公司
91130400772789574N	519445	河北物华循环资源股份有限公司	物华股份	天津市国有资产监督管理委员会	100.0	渤海钢铁集团有限公司
91130400788690587C	539433	河北隆海生物能源股份有限公司	隆海生物	韩志广	67.04	河北隆海生物能源股份有限公司
911304007926985570	550696	河北博柯莱智能装备科技股份有限公司	博柯莱	李月彩	60.87	河北博柯莱智能装备科技股份有限公司
91130432557685844L	495613	钢诺新材料股份有限公司	钢诺新材	冯红喜	41.32	钢诺新材料股份有限公司
91130500058193765P	544333	河北天天智慧商业连锁股份有限公司	天天智慧	陈军霞	47.6	河北天天智慧商业连锁股份有限公司
91130500567357035L	513130	河北德谦环保科技股份有限公司	德谦环保	李昊谦	95.0	上海冠伯生物科技股份有限公司
91130500573886857G	569468	河北德乐机械科技股份有限公司	德乐科技	祁长军	40.0	河北德乐机械科技股份有限公司
91130500601193215L	493037	河北华密橡胶科技股份有限公司	华密股份	李藏稳[联席股东：孙敬花、李藏须、赵春肖(一致行动人)]	42.57	河北华密橡胶科技股份有限公司
911305006677173336	454806	精晶药业股份有限公司	精晶药业	李斌水	25.32	精晶药业股份有限公司
91130500715817356Q	534603	邢台蓝天精细化工股份有限公司	蓝天精化	崔朝英	50.22	邢台蓝天精细化工股份有限公司
911305007314312340	485700	邢台纳科诺尔精轧科技股份有限公司	纳科诺尔	付建新	30.04	邢台纳科诺尔精轧科技股份有限公司
911305007468768693	454628	河北同成科技股份有限公司	同成股份	宋彦波	56.29	河北同成科技股份有限公司
91130500769806003D	538538	龙星化工股份有限公司	龙星化工	刘江山	20.4	龙星化工股份有限公司
911305007808321656	532899	根力多生物科技股份有限公司	根力多生物	王淑平	49.99	根力多生物科技股份有限公司
91130501713144450D	565594	河北瑞普通信技术股份有限公司	瑞普股份	张树甫	57.8	河北瑞普通信技术股份有限公司
91130522593596144E	572771	河北润涛牧业科技股份有限公司	润涛科技	王润申	61.3	河北润涛牧业科技股份有限公司
91130527791395722E	282484	河北金江电气股份有限公司	金江电气	范英超	83.13	河北金江电气股份有限公司
91130528755492840U	517132	河北玉星生物工程股份有限公司	玉星生物	王玉锋	51.427	玉锋实业集团有限公司
91130582050992749N	571450	邢台市快玻玻璃科技股份有限公司	快玻科技	李峰	46.2	邢台市快玻玻璃科技股份有限公司
911306000594297764	549769	河北天宏制鞋股份有限公司	天宏股份	刘会同	50.0	河北天宏制鞋股份有限公司
91130600105999068W	472399	河北宝凯电气股份有限公司	宝凯电气	王永欣	44.76	河北宝凯电气股份有限公司
91130600560460742M	550009	保定爱廸新能源股份有限公司	爱廸新能	闫连红	74.07	保定爱廸新能源股份有限公司
911306006010456772	540100	河北古城香业集团股份有限公司	古城香业	杨金庆	16.81	河北古城香业集团股份有限公司
911306006014942964	475728	凌云工业股份有限公司	凌云股份	中国兵器工业集团公司	65.28	北方凌云工业集团有限公司
91130600601514568W	475631	保定津海服装股份有限公司	津海股份	薛振海	20.5	河北津海实业集团有限公司
91130600666590676R	569612	保定市昊宇牧业股份有限公司	昊宇牧业	王宝银	42.0	保定天河新农村建设开发有限公司
91130600693470928D	554673	河北城兴市政设计院股份有限公司	城兴股份	庄彦青	59.57	庄子建设集团(保定)有限公司
91130600695851564W	555175	河北立格新材料科技股份有限公司	立格环保	徐立新	97.0	河北立格环保科技股份有限公司
91130600700921230H	546056	保定市东利机械制造股份有限公司	东利机械	王征	29.55	保定市东利机械制造股份有限公司
911306007109266097	556383	中国船舶重工集团动力股份有限公司	中国动力	中国船舶重工集团公司	40.99	中国船舶重工股份有限公司
91130600718358175D	534569	保定天威保变电气股份有限公司	保变电气	国务院国有资产监督管理委员会	100.0	中国兵器装备集团公司
911306007183686135	539114	河北四通新型金属材料股份有限公司	四通新材	臧永兴	11.88	河北四通新型金属材料股份有限公司
91130600731438954H	497229	保定澳森制衣股份有限公司	澳森制衣	周艳成	71.53	保定澳森制衣股份有限公司
911306007589196003	498085	保定唐北电瓷电器股份有限公司	唐北电瓷	苑飞龙	61.81	保定唐北电瓷电器股份有限公司
91130600769808009K	528737	巨力索具股份有限公司	巨力索具	杨建忠	27.5	巨力集团有限公司
91130600779164841X	503877	河北松赫再生资源股份有限公司	松赫股份	臧会松[联席股东：臧济水（父子）、臧会艳（姐弟）、臧会利（一致行动人）]	52.47	河北松赫再生资源股份有限公司
91130605073700200C	515197	保定市蒲公英文化传媒股份有限公司	蒲公英	滑子轶	50.0	保定市蒲公英文化传媒股份有限公司
911306055689448482	553467	河北金锁安防工程股份有限公司	金锁安防	梁文清	40.27	河北金锁安防工程股份有限公司
91130605661056060W	504654	保定嘉盛光电科技股份有限公司	嘉盛光电	苗连生	100.0	保定英利集团有限公司
911306056665832062	477342	保定奥普节能科技股份有限公司	奥普节能	王征	34.88	保定奥普节能科技股份有限公司
91130605667713746P	527663	河北德龙环境工程股份有限公司	德龙环境	黄德喜	74.09	河北德龙环境工程股份有限公司
911306056992013903	284580	国文电气股份有限公司	国文股份	杨国安	33.6748	河北国文电气股份有限公司
91130605700838787Q	475323	河北宝硕股份有限公司	宝硕股份	刘永好	62.34	新希望集团有限公司
911306057698260203	554541	保定迈拓港湾科技发展股份有限公司	迈拓港湾	王家琳	35.01	保定迈拓港湾科技发展股份有限公司
911306057713196269	469046	保定乐凯新材料股份有限公司	乐凯新材	中国航天科技集团有限公司	100.0	中国乐凯集团有限公司
91130605776191078G	554582	保定易通光伏科技股份有限公司	易通科技	苗连生	100.0	英利集团有限公司
9113060577772821XQ	538934	鼎阳智电慧服科技股份有限公司	鼎阳智电	郭亚宁	51.0	鼎阳长园（北京）企业管理有限公司
911306057840829395	555795	诚安达保险销售服务股份有限公司	诚安达	刘绪涛	33.77	诚安达保险销售服务股份有限公司
91130606685713141C	564774	河北新大长远电力科技股份有限公司	新大长远	庞永新	85.0	保定市新大长远新能源科技集团有限公司
911306087468622998	565795	河北核力同方辐照科技股份有限公司	同方辐照	霍旭东	18.2	河北核力同方辐照科技股份有限公司
911306357651985811	525300	保定汉哲家纺股份有限公司	汉哲股份	王新利	39.22	保定汉哲家纺股份有限公司
91130636563628707Q	549263	布雷尔利(保定)金属家居用品股份有限公司	布雷尔利	田大水[联席股东：田歌(父女，一致行动人)]	69.69	布雷尔利(北京)金属家居用品股份有限公司
911306385728259649	572704	河北天朔医疗用品股份有限公司	天朔医疗	臧哲波	50.0	河北天朔医疗用品股份有限公司
91130684556079703U	454162	首特华峰机械装备制造股份有限公司	首特华峰	陈正友	70.453	华峰伟业钢铁集团有限公司
91130700059404931D	520217	河北伊诺光学科技股份有限公司	伊诺科技	高旺	70.0	张家口大为高新材料有限公司
91130700570053518L	569674	张家口中业科技股份有限公司	中业股份	田昌魁	55.23	张家口中业科技股份有限公司
91130700573896107M	547179	河北爱度生物科技股份有限公司	爱度生物	岳宝	67.0	河北爱度生物科技股份有限公司
91130700601243251J	489062	张家口长城乳业股份有限公司	长城乳业	苟秉兴	26.25	张家口长城乳业股份有限公司
91130700676026059E	549890	河北宣化新迪电瓷股份有限公司	新迪电瓷	王亚东	80.0	河北宣化新迪电瓷股份有限公司
911307007158386594	545232	河北宣化工程机械股份有限公司	河北宣工	河北省国有资产监督管理委员会	100.0	河钢集团有限公司
91130700772762101W	560394	河北亚雄现代农业股份有限公司	亚雄农业	武殿雄	62.684	河北亚雄现代农业股份有限公司
91130700788677104N	513818	张家口华凌建材股份有限公司	华凌股份	魏志民[联席股东：郭菊卉(夫妻)(一致行动人)]	44.51	张家口华凌建材股份有限公司
9113070078982791X7	550161	张家口时代橡胶制品股份有限公司	时代股份	张海	66.4	张家口弘基矿业有限责任公司
91130701685746867J	495589	张家口安泰园林景观工程股份有限公司	安泰园林	安占军	93.0	张家口安泰园林景观工程股份有限公司
91130723074884195A	568987	康保中科标识股份有限公司	中科标识	贺淑芳	61.0	康保中科标识股份有限公司
911308001065768766	545312	东沣科技集团股份有限公司	东沣科技	王栋	29.49	承德大路股份有限公司
91130800601140711P	551608	承德天原药业股份有限公司	天原药业	周印军	51.55	承德天原药业股份有限公司
91130800718371070F	486062	承德天成印刷科技股份有限公司	天成股份	王贵玉	70.0	河北畅达集团有限公司
91130800757548430L	518671	承德莹科精细化工股份有限公司	莹科精化	沈梓正	17.49	承德泉力工贸集团有限公司
911308007620735568	470010	承德锦科科技股份有限公司	承德锦科	刘克忠[联席股东:刘健、刘卉(一致行动人)]	28.1	承德锦科科技股份有限公司
911308007941996470	472551	承德博琳包装制品股份有限公司	博琳包装	周亚林	62.76	承德博琳包装制品股份有限公司
911308026012140983	528058	承德避暑山庄旅游股份有限公司	避暑山庄	承德市人民政府国有资产监督管理委员会	100.0	承德市国控投资集团有限责任公司
91130802681363607B	561267	承德天宏泰越信息科技股份有限公司	泰越科技	陈士贤	50.0	承德天宏泰越信息科技股份有限公司
911308215968405604	539201	承德双承生物科技股份有限公司	双承生物	张明	85.19	承德双承生物科技股份有限公司
91130900059410493J	569022	河北大元生态景观建设股份有限公司	大元生态	李建国	76.47	河北大元生态景观建设股份有限公司
91130900104363017U	554079	河北金牛化工股份有限公司	金牛化工	河北省人民政府国有资产监督管理委员会	100.0	冀中能源集团有限责任公司
9113090010971869X1	553400	河北沧海核装备科技股份有限公司	沧海核装	赵德清	27.46	河北沧海核装备科技股份有限公司
911309001097189994	436039	河北宏润核装备科技股份有限公司	宏润核装	刘春海	46.66	河北宏润核装备科技股份有限公司
9113090055909620X6	548644	河北明尚德玻璃科技股份有限公司	明尚德	高明亮	49.09	河北明尚德玻璃科技股份有限公司
9113090057554472XP	394583	河北汇东管道股份有限公司	汇东管道	吴月兴	48.09	河北汇东管道股份有限公司
91130900588167150E	545675	沧州天河化纤制品股份有限公司	天河化纤	梁洪泉	39.67	沧州天河化纤制品股份有限公司
911309006013103039	298284	沧州明珠塑料股份有限公司	沧州明珠	于桂亭	31.95	河北沧州东塑集团股份有限公司
91130900601621769F	282769	河北中泊防爆工具集团股份有限公司	中泊防爆	杨庆来	49.11	河北中泊防爆工具集团股份有限公司
91130900667720989R	552746	河北新启元能源技术开发股份有限公司	新启元	王振华	51.7	河北中捷石化集团有限公司
9113090066907284XD	538235	沧州会友线缆股份有限公司	会友线缆	李文志	29.6	沧州会友线缆股份有限公司
91130900670338967F	553841	凯瑞环保科技股份有限公司	凯瑞化工	高永林	54.41	凯瑞环保科技股份有限公司
91130900676006904P	551888	河北金恩生物科技股份有限公司	金恩生物	霍海军	37.1	河北金恩生物科技股份有限公司
91130900676047407T	448420	河北丰源环保科技股份有限公司	丰源环保	苏德水[联席股东：苏航(父子)]	54.05	河北丰源环保科技股份有限公司
91130900694657495W	498917	义博通信设备集团股份有限公司	义博通信	闫航飞	76.97	义博通信设备集团股份有限公司
911309007007142232	556169	沧州大化股份有限公司	沧州大化	中国化工集团公司	100.0	中国化工农化有限公司
91130900740155681P	560436	沧能电力装备股份有限公司	沧能股份	王建文	36.27	河北兴宁房地产开发有限公司
911309007502944073	554074	河北建新化工股份有限公司	建新股份	朱守琛	39.47	河北建新化工股份有限公司
91130900760301260H	470650	黄骅市信诺立兴精细化工股份有限公司	信诺立兴	于锦军	47.45	黄骅市信诺立兴精细化工股份有限公司
91130900762080959F	551890	河北世窗信息技术股份有限公司	世窗信息技术	王炳章	42.23	河北世窗信息技术股份有限公司
911309007681001990	533735	河北发那数控机床股份有限公司	发那数控	周玉海	46.0	河北发那数控机床股份有限公司
911309007681306540	475825	沧州信昌化工股份有限公司	信昌股份	李斐	57.965	沧州信昌化工股份有限公司
91130900787004397D	508669	沧州四星玻璃股份有限公司	四星玻璃	王焕一	25.5153	沧州四星玻璃股份有限公司
91130900791370613P	482854	河北兴邦车业股份有限公司	兴邦车业	赵建国	90.0	河北兴邦车业股份有限公司
91130900791398851A	550262	金达科技股份有限公司	金达科技	李志辉	86.27	金达科技股份有限公司
911309296882129917	283739	河北康博电力科技股份有限公司	康博科技	白云	80.0	河北康博电力科技股份有限公司
9113098174685466XN	560441	河北德道汽车科技股份有限公司	德道股份	赵金豹	53.47	河北德道汽车科技股份有限公司
91130981760302853D	551007	河北宁泊环保股份有限公司	宁泊环保	邢敦江	86.42	泊头市宁泊环保设备成套有限责任公司
91130982662243271A	392857	河北东方同信化工股份有限公司	东方同信	郑宗梅	70.74	河北东方同信化工股份有限公司
91130984697559743N	551122	大圆节能材料股份有限公司	大圆节能	马磊	32.29	大圆节能材料股份有限公司
91130984718322105Q	550008	河北利兴特种橡胶股份有限公司	利兴橡胶	耿怀兴	78.5	河北利兴特种橡胶股份有限公司
911310001057748114	476754	廊坊发展股份有限公司	廊坊发展	廊坊市国土资源局	100.0	廊坊市投资控股集团有限公司
9113100010942902XW	546876	固安信通信号技术股份有限公司	固安信通	邸志军	43.34	固安信通信号技术股份有限公司
911310002360777257	421403	荣盛房地产发展股份有限公司	荣盛发展	耿建明	60.09	荣盛控股股份有限公司
9113100058099264XP	459909	廊坊其利科技股份有限公司	其利科技	丁志民[联席股东：潘文一（夫妇）]	59.0	廊坊其利科技股份有限公司
91131000586931530N	539636	申江万国数据信息股份有限公司	申江万国	朱云浩	80.0	宁波申江控股集团有限公司
911310005935579386	548676	河北克瑞斯光电技术股份有限公司	克瑞斯	牛宝	55.1	河北克瑞斯光电技术股份有限公司
911310005954195717	554700	河北亚创天然气股份有限公司	亚创股份	邵亚南	46.29	河北亚创天然气股份有限公司
9113100059682494XM	518274	廊坊精工模切机械股份有限公司	精工股份	毕六合	49.69	廊坊精工模切机械股份有限公司
911310006096709523	449092	华夏幸福基业股份有限公司	华夏幸福	陈天麟	21.31	浙江国祥制冷工业股份有限公司
91131000667733392E	561153	河北天寅生物技术股份有限公司	天寅生物	吴从新	27.59	河北天寅生物技术股份有限公司
91131000669055476N	286769	欧伏电气股份有限公司	欧伏电气	陈红卫	50.0	北京欧伏电气设备有限公司
91131000674177865W	514177	河北恒华盛世环保科技股份有限公司	华盛环保	刘雪冬	51.0	北京能泰基业控股有限公司
91131000693496079T	492215	古莱特科技股份有限公司	古莱特	刘忠辉	95.0	兰德伟业（武汉）投资有限公司
91131000694678632D	538380	廊坊科德智能仓储装备股份有限公司	科德智能	吴正平	33.33	廊坊科德智能仓储装备股份有限公司
91131000713121339G	491863	河北欧克精细化工股份有限公司	欧克精化	吕德峰	27.33	河北欧克精细化工股份有限公司
911310007216883860	556642	河北福成五丰食品股份有限公司	福成股份	李高生	40.0	福成投资集团有限公司
911310007401767737	555131	奥瑞拓能源科技股份有限公司	奥瑞拓	尹永清	80.0	奥瑞拓能源科技股份有限公司
911310007415400124	550023	廊坊市北方嘉科印务股份有限公司	北方嘉科	田锁庄	37.59	廊坊市北方嘉科印务股份有限公司
91131000758938625A	552176	河北志晟信息技术股份有限公司	志晟信息	穆志刚	56.22	河北志晟信息技术股份有限公司
91131000763428769Y	540535	廊坊鼎润投资股份有限公司	鼎润投资	李旭	33.33	廊坊鼎润投资股份有限公司
911310007634343680	520658	冀雅(廊坊)电子股份有限公司	冀雅电子	中华人民共和国财政部	67.74	中国华融资产管理股份有限公司
